"","Name","Pos2","Age","Year","FG","Bhind_Arc","In_Arc","FreeT","OfReb","DefReb","Assist","Steal","Block","TOV","Fouls","pred_Bhind_Arc","pred_In_Arc","pred_FreeT","pred_OfReb","pred_DefReb","pred_Assist","pred_Steal","pred_Block","pred_TOV","pred_Fouls"
"1327","Jamil Wilson","SF",28,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2244527484192,2.0230746174432,-2.88141431786357,-0.719531479856485,27.1233746145413,5.01166060277649,1.70286125421266,6.55818154688649,4.41143358271046,29.5854738101297
"1328","Jamil Wilson","SF",27,2018,38,27,11,2,3,29,10,5,8,8,34,27.0000000000016,11.0000000000048,2.00000000000409,2.99999999999606,29.0000000000059,10.0000000000047,5.00000000000186,8.00000000000102,8.00000000000256,34.0000000000022
"1329","Jamil Wilson","SF",26,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6032433939507,15.0897720019891,4.05226393499856,5.49097311271616,26.8631584035775,12.2295602047337,7.15681945368935,8.87360275378319,10.0754738674787,36.7498907018363
"1330","Jamil Wilson","SF",25,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0341829302663,14.2923906233971,3.27537748711961,6.75338785830347,20.7128498252573,11.7003412169637,8.17331961527525,9.17898980823287,10.637855185139,37.8351459156321
"1331","Jamil Wilson","SF",24,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2928186089487,8.60785586422824,-0.33065934363276,6.78724423675844,10.5490742650445,8.41234303669501,8.04950048475921,8.91616116335035,9.68714395298304,37.2557656413893
"1332","Jamil Wilson","SF",23,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37915042999787,-1.96383227551652,-6.76584655725878,5.59254224808085,-3.62816827706,2.36556566392676,6.78536206214157,8.08511681913535,7.22334017101122,35.0117498791081
"1333","JaMychal Green","PF",28,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2418915151292,144.025569995042,76.1193401625187,111.772567218196,243.842103991077,52.9260994881823,27.1079513657834,22.0659931155457,61.5613153313125,146.875273245417
"1334","JaMychal Green","PF",27,2018,223,43,180,80,147,317,79,32,25,76,153,36.0174387667117,153.002495377604,81.0007544803863,115.492098698048,245.718729376541,57.9144388854105,30.4050901115726,23.5078115686603,65.1498817486046,151.28979943529
"1335","JaMychal Green","PF",26,2017,250,55,195,134,167,377,84,47,34,94,248,31.6206821606607,157.092267379588,83.0530184153808,117.983071810768,243.581887780113,60.1439990901395,32.5619095652601,24.3814143224424,67.2253556160807,154.039690137124
"1336","JaMychal Green","PF",25,2016,230,15,215,103,139,234,67,46,33,83,189,26.0516216969764,156.294886000996,82.2761319675019,119.245486556356,237.431579201793,59.6147801023695,33.5784097268459,24.6868013768921,67.7877369337411,155.12494535092
"1337","JaMychal Green","PF",24,2015,27,0,27,8,19,26,4,5,5,14,25,19.3102573756587,150.610351241827,78.6700951367495,119.279342934811,227.26780364158,56.3267819221008,33.4545905963299,24.4239727320096,66.8370257015851,154.545565076677
"1338","JaMychal Green","PF",23,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3965891967079,140.038663102082,72.2349079231235,118.084640946133,213.090561099475,50.2800045493326,32.1904521737123,23.5929283877946,64.3732219196133,152.301549314396
"1339","Jared Dudley","PF",33,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9780158112868,13.5105366659779,-0.164897165208732,10.1272635219808,112.421987042797,75.2884106908295,28.3650715495144,2.62417194800124,32.3902827001488,106.04543106196
"1340","Jared Dudley","PF",32,2018,48,29,19,27,8,86,78,24,11,28,85,71.615082351036,46.9232289514227,18.8622690670265,19.9895868374962,134.365947337722,94.0706460505525,37.3638067558124,6.90706889777757,43.5443118665209,118.783134692025
"1341","Jared Dudley","PF",31,2017,157,77,80,43,31,194,121,42,16,73,154,73.0798450331519,75.4487678562907,35.0602849163885,28.623351785879,152.296440650755,110.094102217777,45.2222226700085,10.6217501482215,53.1852484830771,129.856202834052
"1342","Jared Dudley","PF",30,2016,233,100,133,72,54,232,170,75,18,80,190,73.3723038576342,99.0871533805819,48.4291503828765,36.0285583671293,166.213466981896,123.358779192501,51.9403192921028,13.7682156993329,61.3130925498173,139.26463548804
"1343","Jared Dudley","PF",29,2015,198,74,124,48,45,175,130,72,11,62,113,72.4924588244833,117.838385524297,58.9688654664912,42.2052065812469,176.117026331145,133.864676974728,57.5180966220957,16.3464655511122,67.9278440667415,147.008432653989
"1344","Jared Dudley","PF",28,2014,196,81,115,38,36,124,104,41,10,56,146,70.4403099336992,131.702464287435,66.6794301672328,47.1532964282321,182.007118698501,141.611795564455,61.9555546599867,18.356499703559,73.0295030338498,153.087594331901
"1345","Jarell Eddie","SF",27,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6899183556149,0.669993836803002,5.00100597384731,-2.34386840260086,18.9583058353864,0.885918513879545,-0.459879851236792,-0.656251241786585,-1.46682433519437,-1.28026741961452
"1346","Jarell Eddie","SF",26,2018,0,0,0,0,0,1,0,1,0,0,0,12.2931617495639,4.75976583878733,7.05326990884178,0.147104710119237,16.821464238958,3.11547871860861,1.6969396024507,0.217351511995581,0.608649532281774,1.46962328221963
"1347","Jarell Eddie","SF",25,2017,6,4,2,8,1,6,0,1,0,1,1,6.7241012858796,3.9623844601953,6.27638346096283,1.40951945570654,10.6711556606378,2.58625973083858,2.71343976403659,0.522738566445263,1.17103084994208,2.55487849601542
"1348","Jarell Eddie","SF",24,2016,20,15,5,8,2,21,5,5,1,1,5,-0.0172630354380345,-1.72215029897356,2.67034663021046,1.44337583416151,0.507380100425024,-0.70173844943011,2.58962063352055,0.259909921562745,0.220319617786103,1.97549822177263
"1349","Jarell Eddie","SF",23,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.93093121438888,-12.2938384387183,-3.76484058341556,0.248673845483921,-13.6698624416795,-6.74851582219836,1.32548221090292,-0.571134422652257,-2.24348416418572,-0.26851754050864
"1350","Jarell Eddie","SF",22,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.0169032509732,-27.7526799590404,-13.0291781799146,-2.17458651032635,-31.8605719656767,-15.5540723874655,-1.07897550381654,-1.97039446619957,-6.2203804959736,-4.17716879082826
"1351","Jarell Martin","PF",24,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7237415014154,124.326247453595,74.6425749377556,63.3608151335275,163.039107726741,47.7719270022083,25.3820359013736,24.0863762875411,51.2783976303686,126.707545508617
"1352","Jarell Martin","PF",23,2018,221,34,187,89,97,221,73,39,49,86,211,23.8100733224646,113.75455931385,68.2073877241296,62.1661131448499,148.861865184636,41.72514962944,24.1178974787559,23.2553319433261,48.8145938483968,124.463529746336
"1353","Jarell Martin","PF",22,2017,58,9,49,40,42,120,8,17,9,28,91,14.7241012858803,98.2957177935277,58.9430501276306,59.7428527890396,130.671155660639,32.9195930641729,21.7134397640365,21.8560718997788,44.8376975166089,120.554878496017
"1354","Jarell Martin","PF",21,2016,54,0,54,45,39,47,15,8,7,19,58,4.4658253916627,77.9497228926289,46.8495621482578,56.0910340660969,108.46697915475,21.3552573064071,18.1686627572153,19.8885961568991,39.3477086350052,114.981591757658
"1355","Jarell Martin","PF",20,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.96475436018834,52.7165746111541,31.9269237860117,51.2106569760216,82.2493356669688,7.03214235614223,13.4835664582926,17.3529047146871,32.3446272035853,107.743669531262
"1356","Jarell Martin","PF",19,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.5676379696726,22.596272949102,14.1751350408922,45.1017215188137,52.0182251972951,-10.0497517866218,7.65815086726799,14.2489975731427,23.8284532223494,98.8411118168266
"1357","Jarrett Allen","C",20,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6028836094872,259.120301662053,131.751788745127,150.108935457204,274.231110469685,66.0818941427722,33.825415591028,91.1039071415459,90.5161739812402,155.90255771444
"1358","Jarrett Allen","C",19,2018,234,5,229,114,144,244,49,28,88,82,147,5.00000000000295,229.000000000001,114.000000000007,143.999999999996,244.000000000011,49.0000000000082,28.0000000000034,88.0000000000016,82.0000000000043,147.000000000004
"1359","Jarrett Allen","C",18,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.77518746711474,193.992544957373,93.4190608720146,136.662506175655,209.755422548445,29.1593266647451,21.034265116877,84.3278771591249,71.9707334689524,136.432806797531
"1360","Jarrett Allen","C",17,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.7226787918656,154.097936534168,70.0089713611483,128.096453984182,171.497378114987,6.55987413698337,12.928210941649,80.0875386189157,60.4283743880846,124.200978107019
"1361","Jarrett Allen","C",16,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.8424739742501,109.316174730387,43.7697314674083,118.301843425577,129.225866699637,-18.7983575832777,3.68183747431916,75.2789843793743,47.3729227574007,110.304513928468
"1362","Jarrett Allen","C",15,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.1345730142677,59.6472595460282,14.7013411907949,107.278674499839,82.9408883023945,-46.9153684960377,-6.70485528511242,69.9022144405005,32.8043785769009,94.7434142618792
"1363","Jarrett Jack","PG",35,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3441926654864,53.5876163825194,35.2602005375501,-17.6440866808143,70.7411851514425,195.335735535834,11.1231557969035,-4.78512224799298,70.711727401252,49.4576181337287
"1364","Jarrett Jack","PG",34,2018,189,25,164,63,22,169,348,35,4,115,98,26.325866920502,96.7746154291169,59.9456675355321,-5.32464663103396,100.712079410152,219.635529280555,22.402529587405,0.634206100447972,84.8919416672564,65.5245927398704
"1365","Jarrett Jack","PG",33,2017,2,0,2,2,0,0,5,2,0,3,4,30.1352373178845,135.074461095138,81.8019841506401,5.76623505161409,126.66950668697,241.176543832777,32.5415840858046,5.4853187495565,97.5590633834446,79.9269318579742
"1366","Jarrett Jack","PG",32,2016,140,31,109,100,9,127,236,34,7,94,77,32.7723038576337,168.487153380583,100.829150382875,15.6285583671295,148.613466981895,259.9587791925,41.5403192921026,9.76821569933283,108.713092549817,92.6646354880389
"1367","Jarrett Jack","PG",31,2015,359,39,320,200,19,226,373,75,13,191,143,34.2370665397496,197.012692285451,117.027166232237,24.2623233155123,166.543960294928,275.982235359725,49.3987352062987,13.4828969497767,118.354029166373,103.737703630065
"1368","Jarrett Jack","PG",30,2014,286,63,223,125,22,201,324,56,22,133,133,34.5295253642319,220.651077809742,130.396031698725,31.6675298967625,180.460986626068,289.246912334449,56.116831828393,16.6293625008882,126.481873233113,113.146136284054
"1369","Jason Smith","C",32,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2949273841872,92.1719968077079,17.522553983412,35.8129386233783,112.462387988474,19.3647482683268,0.986029425819812,32.1288190459985,29.7295603495972,109.439337526076
"1370","Jason Smith","C",31,2018,45,4,41,19,18,35,14,3,13,16,44,13.7596900663031,120.697535712576,33.7205698327741,44.4467035717611,130.392881301507,35.3882044355509,8.84444534001596,35.8435002964424,39.3704969661535,120.512405668102
"1371","Jason Smith","C",30,2017,174,37,137,35,64,194,37,21,54,58,168,14.0521488907854,144.335921236867,47.089435299262,51.8519101530114,144.309907632648,48.6528814102757,15.5625419621103,38.9899658475538,47.4983410328936,129.920838322091
"1372","Jason Smith","C",29,2016,244,4,240,54,53,166,62,33,65,57,163,13.1723038576345,163.087153380582,57.6291503828767,58.028558367129,154.213466981896,59.1587791925021,21.1403192921031,41.5682156993331,54.1130925498179,137.66463548804
"1373","Jason Smith","C",28,2015,257,15,242,127,98,226,140,32,44,104,205,11.1201549668504,176.95123214372,65.3397150836183,62.9766482141142,160.103559349253,66.9058977822292,25.5777773299941,43.5782498517799,59.2147515169261,143.743797165951
"1374","Jason Smith","C",27,2014,131,0,131,39,51,130,29,11,29,28,100,7.89570221843282,185.928157526281,70.2211294014859,66.6961796939667,161.980184734717,71.8942371794573,28.8749160757833,45.0200683048944,62.8033179342182,148.158323355824
"1375","Jason Terry","SG",41,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8427232280842,-160.581144467858,-92.0645063541753,-43.5581372891984,-78.5012205226228,-18.9222899291522,-7.00259146092932,-12.0130048359761,-21.5239384954383,8.89417934903358
"1376","Jason Terry","SG",40,2018,59,40,19,8,5,43,59,42,13,25,52,54.8582206289,-88.0712251378004,-50.4041370589531,-23.8673470366225,-24.4495243725594,21.9301789705627,11.1186980821824,-3.18438229154093,1.7348310694621,34.9489668834065
"1377","Jason Terry","SG",39,2017,105,73,32,24,15,91,98,46,20,36,95,65.7014141720827,-20.4484591883196,-11.5729181466042,-5.40511515117923,25.5887047956114,60.0238686777788,28.0996683331923,5.07602455356187,23.4805080845464,59.3391189297407
"1378","Jason Terry","SG",38,2016,151,93,58,27,14,65,103,47,9,49,91,75.3723038576318,42.2871533805852,24.4291503828721,11.8285583671313,71.6134669818896,95.3587791924965,43.9403192921009,12.7682156993321,43.7130925498147,82.0646354880365
"1379","Jason Terry","SG",37,2015,188,126,62,39,15,106,147,66,19,74,116,83.8708896855476,100.135612568913,57.6020685294742,27.8336735183095,113.624762186276,127.934910514714,58.6406509589072,19.8921911457702,62.4325844652668,103.125516558294
"1380","Jason Terry","SG",36,2014,55,39,16,10,4,33,56,13,0,27,48,91.1971716558301,153.096918376663,87.9458362932026,42.6102303023551,151.62259040877,157.752262644433,72.2006633336121,26.4479508928759,79.638983830903,122.521762140513
"1381","JaVale McGee","C",31,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81183895708736,44.6334569494374,-1.78999486796697,30.6986137247757,51.1027889341519,-17.1589141541753,-5.99301269787486,28.2334661439956,4.46883799904549,37.4332439901916
"1382","JaVale McGee","C",30,2018,136,0,136,38,59,110,33,21,57,27,91,4.10429778156967,68.2718424737285,11.578870598521,38.1038203060259,65.0198152652926,-3.89423717945053,0.725083924219462,31.3799316951071,12.5966820657857,46.8416766441799
"1383","JaVale McGee","C",29,2017,208,0,208,56,100,144,17,19,67,40,109,3.22445274841877,87.0230746174433,22.1185856821357,44.2804685201436,74.9233746145412,6.61166060277586,6.3028612542123,33.9581815468863,19.2114335827099,54.5854738101293
"1384","JaVale McGee","C",28,2016,77,0,77,18,53,80,3,5,26,21,49,1.17230385763466,100.887153380581,29.8291503828772,49.2285583671287,80.8134669818976,14.3587791925029,10.7403192921033,35.9682156993331,24.3130925498182,60.6646354880407
"1385","JaVale McGee","C",27,2015,42,0,42,22,18,43,3,2,20,18,30,-2.05214889078289,109.864078763143,34.7105647007449,52.9480898469813,82.6900923673622,19.3471185897311,14.0374580378925,37.4100341524476,27.9016589671103,65.0791616779132
"1386","JaVale McGee","C",26,2014,17,0,17,1,10,7,2,1,7,8,16,-6.44890549683387,113.953850765127,36.7628286357394,55.4390629597014,80.5532507709338,21.5766787944602,16.19427749158,38.2836369062298,29.9771328345864,67.8290523797473
"1387","Jawun Evans","PG",22,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2582758942203,94.3459949008999,50.0934879793793,12.6518187229384,97.2041765058993,111.564335757773,39.544777006824,7.96747574288125,49.4899888816076,102.573286738362
"1388","Jawun Evans","PG",21,2018,89,15,74,38,9,75,100,36,6,44,97,15.0000000000027,74.0000000000011,38.0000000000064,8.99999999999567,75.0000000000104,100.000000000007,36.0000000000029,6.00000000000156,44.0000000000039,97.0000000000039
"1389","Jawun Evans","PG",20,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56942024815162,48.7668517185263,23.0773616377603,4.11962290992039,48.7823565122289,85.6768850497424,31.3149037010801,3.46430855778956,36.996918568584,89.7620777736073
"1390","Jawun Evans","PG",19,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.03346336133263,18.6465500564743,5.32557289264086,-1.98931254728758,18.5512460425552,68.5949909069784,25.4894881100555,0.360401416245194,28.4807445873482,80.8595200591722
"1391","Jawun Evans","PG",18,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.8086508284503,-16.3609049861541,-15.255366235352,-9.32680637162799,-15.6933314090107,48.7543175717153,18.5237532269291,-3.31172142463152,18.4514780562962,70.2923268566985
"1392","Jawun Evans","PG",17,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.7561421532012,-56.2555134093589,-38.6654557462184,-17.8928585631011,-53.9513758424685,26.1548650439536,10.4176990517011,-7.55205996484063,6.90911897542837,58.0604981661865
"1393","Jaylen Brown","SG",22,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.473565770146,231.962569041638,137.054807160503,62.0920072679758,262.81299824979,107.725893232906,58.3873251562854,25.2353214639872,104.991529597318,170.692247851561
"1394","Jaylen Brown","SG",21,2018,373,121,252,150,67,280,114,70,26,124,181,89.2152898759284,211.616574140739,124.96131918113,58.440188545033,240.608821743901,96.16155747514,54.8425481494643,23.2678457211075,99.501540715714,165.118961113202
"1395","Jaylen Brown","SG",20,2017,192,46,146,85,45,175,64,35,18,68,142,77.7847101240774,186.383425859264,110.038680818884,53.5598114549577,214.391178256119,81.8384425248752,50.1574518505415,20.7321542788955,92.4984592842941,157.881038886806
"1396","Jaylen Brown","SG",19,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.1818265145931,156.263124197212,92.2868920737643,47.4508759977498,184.160067786446,64.7565483821112,44.3320362595169,17.6282471373512,83.9822853030582,148.978481172371
"1397","Jaylen Brown","SG",18,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4066390474754,121.255669154583,71.7059529457714,40.1133821734094,149.91549033488,44.9158750468481,37.3663013763905,13.9561242964745,73.9530187720063,138.411287969897
"1398","Jaylen Brown","SG",17,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4591477227245,81.3610607313787,48.295863434905,31.5473299819363,111.657445901422,22.3164225190863,29.2602472011625,9.71578575626534,62.4106596911385,126.179459279385
"1399","Jaylen Morris","SG",23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0859720365869,26.4588415203251,9.26433759650567,4.42326035580579,32.1907095240062,15.8055565652735,4.40445771472196,2.39926004354867,9.97689633179165,5.90865125032383
"1400","Jaylen Morris","SG",22,2018,13,2,11,0,2,14,7,2,1,6,2,2.00000000000258,11.000000000003,6.67910171614494e-12,1.99999999999552,14.0000000000091,7.00000000000634,2.00000000000251,1.00000000000135,6.00000000000377,2.00000000000421
"1401","Jaylen Morris","SG",21,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.25827589421502,-9.34599490089585,-12.0934879793662,-1.6518187229472,-8.20417650587981,-4.56433575775944,-1.54477700681866,-0.967475742878335,0.510011118400044,-3.573286738354
"1402","Jaylen Morris","SG",20,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.6888556460661,-34.5791431823706,-27.0161263416122,-6.53219581302248,-34.4218199936613,-18.8874507080243,-6.22987330574141,-3.50316718509033,-6.49307031301986,-10.8112089647506
"1403","Jaylen Morris","SG",19,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.2917392555503,-64.6994448444227,-44.7679150867317,-12.6411312702304,-64.652930463335,-35.9693448507883,-12.055288896766,-6.6070743266347,-15.0092442942557,-19.7137666791857
"1404","Jaylen Morris","SG",18,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.066926722668,-99.7068998870511,-65.3488542147246,-19.9786250945709,-98.8975079149009,-55.8100181860514,-19.0210237798924,-10.2791971675114,-25.0385108253076,-30.2809598816594
"1405","Jayson Tatum","SF",20,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.602883609487,322.120301662052,230.751788745126,56.1089354572032,382.231110469684,145.081894142772,88.8254155910278,61.1039071415461,122.51617398124,178.90255771444
